267,1,200
268,1,0
269,1,0
270,1,100
271,1,59200
272,1,1700
273,1,0
274,1,0
275,1,0
276,1,600
277,1,1500
278,1,9900
279,1,400
280,1,100
281,1,0
282,1,0
283,1,0
284,1,11000
285,1,100
286,1,19600
287,1,600
288,1,100
289,1,500
290,1,500
291,1,3000
292,1,100
293,1,100
294,1,4500
295,1,200
296,1,300
297,1,0
298,1,23600
299,1,0
300,1,0
301,1,0
302,1,4800
303,1,200
304,1,200
305,1,16600
306,1,200
307,1,2000
308,1,0
309,1,0
310,1,0
311,1,900
312,1,500
313,1,0
314,1,100
315,1,100
316,1,2300
317,1,500
318,1,1500
319,1,0
320,1,1000
321,1,500
322,1,600
323,1,0
324,1,1200
325,1,0
326,1,100
327,1,600
328,1,200
329,1,900
330,1,0
331,1,0
332,1,700
333,1,100
334,1,2000
335,1,0
336,1,900
337,1,0
338,1,0
339,1,1200
340,1,700
341,1,0
342,1,11200
343,1,1500
344,1,0
345,1,0
346,1,1500
347,1,400
348,1,1700
349,1,7000
350,1,400
351,1,100
352,1,0
353,1,100
354,1,500
355,1,2400
356,1,0
357,1,800
358,1,100
359,1,1800
360,1,400
361,1,0
362,1,0
363,1,0
364,1,5600
365,1,500
366,1,0
367,1,100
368,1,0
369,1,0
370,1,1200
371,1,3600
372,1,900
373,1,0
374,1,200
375,1,200
376,1,200
377,1,600
378,1,200
379,1,0
380,1,0
381,1,0
382,1,61500
383,1,2000
384,1,0
385,1,1100
386,1,5200
387,1,400
388,1,1000
389,1,5200
390,1,0
391,1,0
392,1,0
393,1,1000
394,1,800
395,1,0
396,1,0
397,1,0
398,1,100
399,1,600
400,1,3800
401,1,8800
402,1,4600
403,1,1000
404,1,500
405,1,3800
406,1,0
407,1,0
408,1,100
409,1,0
410,1,0
411,1,200
412,1,0
413,1,0
414,1,0
415,1,0
416,1,1800
417,1,2500
418,1,700
419,1,0
420,1,1000
421,1,700
422,1,6200
423,1,500
424,1,3800
425,1,3700
426,1,0
427,1,28500
428,1,0
429,1,0
430,1,14600
431,1,0
432,1,0
433,1,0
434,1,0
435,1,0
436,1,1000
437,1,500
438,1,200
439,1,0
440,1,100
441,1,0
442,1,2500
443,1,2700
444,1,500
445,1,0
446,1,0
447,1,400
448,1,100
449,1,600
450,1,0
451,1,5300
452,1,400
453,1,1900
454,1,0
455,1,500
456,1,500
457,1,200
458,1,6700
459,1,1700
460,1,400
461,1,600
462,1,0
463,1,200
464,1,400
465,1,0
466,1,6000
467,1,15400
468,1,0
469,1,800
470,1,0
471,1,300
472,1,200
473,1,300
474,1,0
475,1,0
476,1,5100
477,1,1600
478,1,0
479,1,200
480,1,0
481,1,1700
482,1,800
483,1,2300
484,1,300
485,1,0
486,1,200
487,1,0
488,1,1100
489,1,100
490,1,100
491,1,200
492,1,0
493,1,0
494,1,200
495,1,600
496,1,0
497,1,0
498,1,0
499,1,0
500,1,500
501,1,200
502,1,100
503,1,0
504,1,0
505,1,0
506,1,300
507,1,0
508,1,0
509,1,1500
510,1,0
511,1,400
512,1,0
513,1,200
514,1,0
515,1,1400
516,1,100
517,1,14000
518,1,100
519,1,700
520,1,100
521,1,0
522,1,600
523,1,10400
524,1,200
525,1,300
526,1,500
527,1,200
528,1,500
529,1,1000
530,1,0
531,1,200
532,1,0
533,1,100
534,1,500
535,1,0
536,1,200
537,1,1300
538,1,7400
539,1,4000
540,1,300
541,1,3400
542,1,8100
543,1,4600
544,1,600
545,1,200
546,1,0
547,1,0
548,1,0
549,1,0
550,1,700
551,1,0
552,1,0
553,1,100
554,1,5200
555,1,1200
556,1,100
557,1,300
558,1,200
559,1,100
560,1,19800
561,1,0
562,1,1700
563,1,2400
564,1,400
565,1,200
566,1,200
567,1,200
568,1,0
569,1,0
570,1,200
571,1,1600
572,1,0
573,1,200
574,1,0
575,1,0
576,1,1200
577,1,500
578,1,200
579,1,100
580,1,0
581,1,0
582,1,200
583,1,3200
584,1,0
585,1,0
586,1,27200
587,1,0
588,1,0
589,1,2200
590,1,300
591,1,0
592,1,200
593,1,0
594,1,0
595,1,10800
596,1,5000
597,1,0
598,1,0
599,1,400
600,1,400
601,1,300
602,1,0
603,1,0
604,1,0
605,1,500
606,1,0
607,1,300
608,1,100
609,1,300
610,1,64200
611,1,7200
612,1,0
613,1,0
614,1,100
615,1,600
616,1,0
617,1,800
618,1,4200
619,1,200
620,1,0
621,1,0
622,1,0
623,1,0
624,1,2200
625,1,0
626,1,0
627,1,1200
628,1,900
629,1,5900
630,1,400
631,1,0
632,1,600
633,1,3300
634,1,0
635,1,0
636,1,0
637,1,0
638,1,0
639,1,500
640,1,0
641,1,900
642,1,0
643,1,1300
644,1,900
645,1,70200
646,1,200
647,1,0
648,1,2000
649,1,700
650,1,200
651,1,500
652,1,1000
653,1,1100
654,1,0
655,1,4800
656,1,700
657,1,0
658,1,900
659,1,0
660,1,500
661,1,0
662,1,400
663,1,52800
664,1,200
665,1,200000
666,1,100
667,1,600
668,1,5100
669,1,33400
670,1,1100
671,1,0
672,1,1500
673,1,0
674,1,500
675,1,0
676,1,400
677,1,500
678,1,100
679,1,5200
680,1,500
681,1,300
682,1,4100
683,1,0
684,1,1200
685,1,400
686,1,0
687,1,2300
688,1,0
689,1,0
690,1,0
691,1,200
692,1,300
693,1,500
694,1,7600
695,1,200
696,1,33600
697,1,600
698,1,0
699,1,59800
700,1,100
701,1,22800
702,1,200
703,1,200
704,1,1000
705,1,1000
706,1,0
707,1,2300
708,1,0
709,1,0
710,1,0
711,1,200
712,1,1200
713,1,500
714,1,0
715,1,200
716,1,200
717,1,100
718,1,1100
719,1,0
720,1,4400
721,1,200
722,1,0
723,1,700
724,1,300
725,1,0
726,1,200
727,1,4400
728,1,55800
729,1,1300
730,1,2000
731,1,3300
732,1,0
733,1,2400
734,1,800
735,1,600
736,1,0
737,1,29900
738,1,200
739,1,0
740,1,0
741,1,0
742,1,13900
743,1,0
744,1,44800
745,1,400
746,1,1800
747,1,0
748,1,700
749,1,2700
750,1,200
751,1,0
752,1,200
753,1,0
754,1,600
755,1,100
756,1,400
757,1,300
758,1,200
759,1,500
760,1,2500
761,1,11400
762,1,0
763,1,500
764,1,0
765,1,500
766,1,600
767,1,0
768,1,0
769,1,0
770,1,200
771,1,3000
772,1,6400
773,1,700
774,1,2100
775,1,4200
776,1,8200
777,1,0
778,1,200
779,1,0
780,1,4100
781,1,0
782,1,300
783,1,0
784,1,0
785,1,1400
786,1,800
787,1,600
788,1,31600
789,1,0
790,1,500
791,1,1100
792,1,0
793,1,400
794,1,200
795,1,200
796,1,400
797,1,700
798,1,300
799,1,200
800,1,200
801,1,1000
802,1,40600
803,1,500
804,1,500
805,1,300
806,1,0
807,1,200
808,1,0
809,1,2400
810,1,39800
811,1,4800
812,1,19400
813,1,100
814,1,0
815,1,2200
816,1,0
817,1,0
818,1,200
819,1,0
820,1,0
821,1,1700
822,1,300
823,1,0
824,1,0
825,1,0
826,1,200
827,1,200
828,1,4000
829,1,0
830,1,7800
831,1,0
832,1,0
833,1,0
834,1,40200
835,1,500
836,1,8200
837,1,3400
838,1,100
839,1,30000
840,1,0
841,1,7200
842,1,2700
843,1,900
844,1,1300
845,1,0
846,1,0
847,1,300
848,1,600
849,1,0
850,1,100
851,1,500
852,1,0
853,1,2700
854,1,600
855,1,500
856,1,11200
857,1,400
858,1,1400
859,1,0
860,1,0
861,1,200
862,1,2000
863,1,0
864,1,0
865,1,1700
866,1,900
867,1,800
868,1,3300
869,1,1100
870,1,0
871,1,4200
872,1,0
873,1,0
874,1,0
875,1,0
876,1,100
877,1,0
878,1,1800
879,1,5000
880,1,300
881,1,400
882,1,50600
883,1,0
884,1,2900
885,1,5100
886,1,200
887,1,500
888,1,0
889,1,400
890,1,800
891,1,0
892,1,1600
893,1,0
894,1,600
895,1,0
896,1,3000
897,1,0
898,1,0
899,1,700
900,1,300
901,1,5800
902,1,0
903,1,0
904,1,0
905,1,600
906,1,1600
907,1,3700
908,1,0
909,1,100
910,1,0
911,1,0
912,1,100
913,1,0
914,1,0
915,1,500
916,1,500
917,1,0
918,1,400
919,1,0
920,1,0
921,1,100
922,1,200
923,1,200
924,1,5400
925,1,1000
926,1,200
927,1,100
928,1,3500
929,1,1700
930,1,1200
931,1,2900
932,1,600
933,1,13600
934,1,0
935,1,700
936,1,200
937,1,200
938,1,0
939,1,0
940,1,700
941,1,93800
942,1,800
943,1,200
944,1,400
945,1,0
946,1,400
947,1,1000
948,1,11500
949,1,0
950,1,2200
951,1,0
952,1,0
953,1,7200
954,1,500
955,1,0
956,1,3100
957,1,700
958,1,400
959,1,0
960,1,1000
961,1,0
962,1,0
963,1,0
964,1,200
965,1,500
966,1,600
967,1,600
968,1,20800
969,1,1400
970,1,0
971,1,1600
972,1,200
973,1,0
974,1,7800
975,1,0
976,1,0
977,1,0
978,1,200
979,1,0
980,1,2400
981,1,400
982,1,3600
983,1,0
984,1,100
985,1,0
986,1,1400
987,1,24400
988,1,1000
989,1,600
990,1,12800
991,1,400
992,1,1000
993,1,0
994,1,600
995,1,300
996,1,3600
997,1,2000
998,1,0
999,1,100
